d,a,e
7.819999999999939888e+00,3.500000000000000000e+01,-4.371702693664055772e+01
7.819999999999939888e+00,4.000000000000000000e+01,-4.371702693666510697e+01
7.819999999999939888e+00,4.500000000000000000e+01,-4.371702693669105599e+01
7.819999999999939888e+00,5.000000000000000000e+01,-4.371702693672658313e+01
7.819999999999939888e+00,5.500000000000000000e+01,-4.371702693676695617e+01
7.819999999999939888e+00,6.000000000000000000e+01,-4.371702693681552887e+01
7.819999999999939888e+00,6.500000000000000000e+01,-4.371702693687113594e+01
7.819999999999939888e+00,7.000000000000000000e+01,-4.371702693694255260e+01
7.819999999999939888e+00,7.500000000000000000e+01,-4.371702693702994935e+01
7.819999999999939888e+00,8.000000000000000000e+01,-4.371702693714200905e+01
7.819999999999939888e+00,8.500000000000000000e+01,-4.371702693729423572e+01
7.819999999999939888e+00,9.000000000000000000e+01,-4.371702693756933655e+01
7.819999999999939888e+00,9.500000000000000000e+01,-4.371702693841145759e+01
7.819999999999939888e+00,1.000000000000000000e+02,-4.371702694238936715e+01
7.819999999999939888e+00,1.050000000000000000e+02,-4.371702696259576726e+01
7.819999999999939888e+00,1.100000000000000000e+02,-4.371702705558217161e+01
7.819999999999939888e+00,1.150000000000000000e+02,-4.371702741370994261e+01
7.819999999999939888e+00,1.200000000000000000e+02,-4.371702849084979903e+01
7.819999999999939888e+00,1.250000000000000000e+02,-4.371703075184730380e+01
7.829999999999939675e+00,0.000000000000000000e+00,-4.371702688116036484e+01
7.829999999999939675e+00,5.000000000000000000e+00,-4.371702688116332070e+01
7.829999999999939675e+00,1.000000000000000000e+01,-4.371702688116606339e+01
7.829999999999939675e+00,1.500000000000000000e+01,-4.371702688117474622e+01
7.829999999999939675e+00,2.000000000000000000e+01,-4.371702688118462987e+01
7.829999999999939675e+00,2.500000000000000000e+01,-4.371702688119862046e+01
7.829999999999939675e+00,3.000000000000000000e+01,-4.371702688121466451e+01
7.829999999999939675e+00,3.500000000000000000e+01,-4.371702688123531289e+01
7.829999999999939675e+00,4.000000000000000000e+01,-4.371702688125908765e+01
7.829999999999939675e+00,4.500000000000000000e+01,-4.371702688128981151e+01
7.829999999999939675e+00,5.000000000000000000e+01,-4.371702688132170067e+01
7.829999999999939675e+00,5.500000000000000000e+01,-4.371702688136288373e+01
7.829999999999939675e+00,6.000000000000000000e+01,-4.371702688140923243e+01
7.829999999999939675e+00,6.500000000000000000e+01,-4.371702688146773141e+01
7.829999999999939675e+00,7.000000000000000000e+01,-4.371702688153850147e+01
7.829999999999939675e+00,7.500000000000000000e+01,-4.371702688162585559e+01
7.829999999999939675e+00,8.000000000000000000e+01,-4.371702688173617446e+01
7.829999999999939675e+00,8.500000000000000000e+01,-4.371702688188820929e+01
7.829999999999939675e+00,9.000000000000000000e+01,-4.371702688215735577e+01
7.829999999999939675e+00,9.500000000000000000e+01,-4.371702688297239092e+01
7.829999999999939675e+00,1.000000000000000000e+02,-4.371702688679879145e+01
7.829999999999939675e+00,1.050000000000000000e+02,-4.371702690632194077e+01
7.829999999999939675e+00,1.100000000000000000e+02,-4.371702699668992409e+01
7.829999999999939675e+00,1.150000000000000000e+02,-4.371702734701061388e+01
7.829999999999939675e+00,1.200000000000000000e+02,-4.371702840819197888e+01
7.829999999999939675e+00,1.250000000000000000e+02,-4.371703065516587117e+01
7.839999999999939462e+00,0.000000000000000000e+00,-4.371702682647534743e+01
7.839999999999939462e+00,5.000000000000000000e+00,-4.371702682647583060e+01
7.839999999999939462e+00,1.000000000000000000e+01,-4.371702682648115967e+01
7.839999999999939462e+00,1.500000000000000000e+01,-4.371702682648849247e+01
7.839999999999939462e+00,2.000000000000000000e+01,-4.371702682649839744e+01
7.839999999999939462e+00,2.500000000000000000e+01,-4.371702682651149985e+01
7.839999999999939462e+00,3.000000000000000000e+01,-4.371702682652981764e+01
7.839999999999939462e+00,3.500000000000000000e+01,-4.371702682655093497e+01
7.839999999999939462e+00,4.000000000000000000e+01,-4.371702682657482342e+01
7.839999999999939462e+00,4.500000000000000000e+01,-4.371702682660416883e+01
7.839999999999939462e+00,5.000000000000000000e+01,-4.371702682663845962e+01
7.839999999999939462e+00,5.500000000000000000e+01,-4.371702682667653050e+01
7.839999999999939462e+00,6.000000000000000000e+01,-4.371702682672479767e+01
7.839999999999939462e+00,6.500000000000000000e+01,-4.371702682678203900e+01
7.839999999999939462e+00,7.000000000000000000e+01,-4.371702682685247510e+01
7.839999999999939462e+00,7.500000000000000000e+01,-4.371702682694123610e+01
7.839999999999939462e+00,8.000000000000000000e+01,-4.371702682704973597e+01
7.839999999999939462e+00,8.500000000000000000e+01,-4.371702682720266608e+01
7.839999999999939462e+00,9.000000000000000000e+01,-4.371702682746353474e+01
7.839999999999939462e+00,9.500000000000000000e+01,-4.371702682825088004e+01
7.839999999999939462e+00,1.000000000000000000e+02,-4.371702683193421990e+01
7.839999999999939462e+00,1.050000000000000000e+02,-4.371702685079576156e+01
7.839999999999939462e+00,1.100000000000000000e+02,-4.371702693861281119e+01
7.839999999999939462e+00,1.150000000000000000e+02,-4.371702728125838178e+01
7.839999999999939462e+00,1.200000000000000000e+02,-4.371702832659582327e+01
7.839999999999939462e+00,1.250000000000000000e+02,-4.371703055926870718e+01
7.849999999999939249e+00,0.000000000000000000e+00,-4.371702677250635816e+01
7.849999999999939249e+00,5.000000000000000000e+00,-4.371702677250787872e+01
7.849999999999939249e+00,1.000000000000000000e+01,-4.371702677251382596e+01
7.849999999999939249e+00,1.500000000000000000e+01,-4.371702677251975189e+01
7.849999999999939249e+00,2.000000000000000000e+01,-4.371702677252977765e+01
7.849999999999939249e+00,2.500000000000000000e+01,-4.371702677254474878e+01
7.849999999999939249e+00,3.000000000000000000e+01,-4.371702677256277525e+01
7.849999999999939249e+00,3.500000000000000000e+01,-4.371702677258316783e+01
7.849999999999939249e+00,4.000000000000000000e+01,-4.371702677260748970e+01
7.849999999999939249e+00,4.500000000000000000e+01,-4.371702677263527193e+01
7.849999999999939249e+00,5.000000000000000000e+01,-4.371702677266984693e+01
7.849999999999939249e+00,5.500000000000000000e+01,-4.371702677270889126e+01
7.849999999999939249e+00,6.000000000000000000e+01,-4.371702677275661841e+01
7.849999999999939249e+00,6.500000000000000000e+01,-4.371702677281493266e+01
7.849999999999939249e+00,7.000000000000000000e+01,-4.371702677288460137e+01
7.849999999999939249e+00,7.500000000000000000e+01,-4.371702677297174944e+01
7.849999999999939249e+00,8.000000000000000000e+01,-4.371702677308317675e+01
7.849999999999939249e+00,8.500000000000000000e+01,-4.371702677323335706e+01
7.849999999999939249e+00,9.000000000000000000e+01,-4.371702677349101407e+01
7.849999999999939249e+00,9.500000000000000000e+01,-4.371702677424887895e+01
7.849999999999939249e+00,1.000000000000000000e+02,-4.371702677779503432e+01
7.849999999999939249e+00,1.050000000000000000e+02,-4.371702679601305874e+01
7.849999999999939249e+00,1.100000000000000000e+02,-4.371702688133897396e+01
7.849999999999939249e+00,1.150000000000000000e+02,-4.371702721644464873e+01
7.849999999999939249e+00,1.200000000000000000e+02,-4.371702824605593207e+01
7.849999999999939249e+00,1.250000000000000000e+02,-4.371703046416460836e+01
7.859999999999939035e+00,0.000000000000000000e+00,-4.371702671925187644e+01
7.859999999999939035e+00,5.000000000000000000e+00,-4.371702671925282857e+01
7.859999999999939035e+00,1.000000000000000000e+01,-4.371702671925876160e+01
7.859999999999939035e+00,1.500000000000000000e+01,-4.371702671926388462e+01
7.859999999999939035e+00,2.000000000000000000e+01,-4.371702671927499750e+01
7.859999999999939035e+00,2.500000000000000000e+01,-4.371702671929127604e+01
7.859999999999939035e+00,3.000000000000000000e+01,-4.371702671930593453e+01
7.859999999999939035e+00,3.500000000000000000e+01,-4.371702671932719397e+01
7.859999999999939035e+00,4.000000000000000000e+01,-4.371702671935233298e+01
7.859999999999939035e+00,4.500000000000000000e+01,-4.371702671938228946e+01
7.859999999999939035e+00,5.000000000000000000e+01,-4.371702671941432783e+01
7.859999999999939035e+00,5.500000000000000000e+01,-4.371702671945530483e+01
7.859999999999939035e+00,6.000000000000000000e+01,-4.371702671950187380e+01
7.859999999999939035e+00,6.500000000000000000e+01,-4.371702671956180808e+01
7.859999999999939035e+00,7.000000000000000000e+01,-4.371702671963217313e+01
7.859999999999939035e+00,7.500000000000000000e+01,-4.371702671971922882e+01
7.859999999999939035e+00,8.000000000000000000e+01,-4.371702671982941268e+01
7.859999999999939035e+00,8.500000000000000000e+01,-4.371702671997640266e+01
7.859999999999939035e+00,9.000000000000000000e+01,-4.371702672022875191e+01
7.859999999999939035e+00,9.500000000000000000e+01,-4.371702672096355968e+01
7.859999999999939035e+00,1.000000000000000000e+02,-4.371702672437558590e+01
7.859999999999939035e+00,1.050000000000000000e+02,-4.371702674197365468e+01
7.859999999999939035e+00,1.100000000000000000e+02,-4.371702682487168090e+01
7.859999999999939035e+00,1.150000000000000000e+02,-4.371702715256724048e+01
7.859999999999939035e+00,1.200000000000000000e+02,-4.371702816657196422e+01
7.859999999999939035e+00,1.250000000000000000e+02,-4.371703036986251334e+01
7.869999999999938822e+00,0.000000000000000000e+00,-4.371702666670920223e+01
7.869999999999938822e+00,5.000000000000000000e+00,-4.371702666671095727e+01
7.869999999999938822e+00,1.000000000000000000e+01,-4.371702666671536974e+01
7.869999999999938822e+00,1.500000000000000000e+01,-4.371702666672280202e+01
7.869999999999938822e+00,2.000000000000000000e+01,-4.371702666673280646e+01
7.869999999999938822e+00,2.500000000000000000e+01,-4.371702666674644888e+01
7.869999999999938822e+00,3.000000000000000000e+01,-4.371702666676505089e+01
7.869999999999938822e+00,3.500000000000000000e+01,-4.371702666678555715e+01
7.869999999999938822e+00,4.000000000000000000e+01,-4.371702666680832294e+01
7.869999999999938822e+00,4.500000000000000000e+01,-4.371702666684014815e+01
7.869999999999938822e+00,5.000000000000000000e+01,-4.371702666687318839e+01
7.869999999999938822e+00,5.500000000000000000e+01,-4.371702666691460593e+01
7.869999999999938822e+00,6.000000000000000000e+01,-4.371702666696069173e+01
7.869999999999938822e+00,6.500000000000000000e+01,-4.371702666701737883e+01
7.869999999999938822e+00,7.000000000000000000e+01,-4.371702666708863205e+01
7.869999999999938822e+00,7.500000000000000000e+01,-4.371702666717515484e+01
7.869999999999938822e+00,8.000000000000000000e+01,-4.371702666728494080e+01
7.869999999999938822e+00,8.500000000000000000e+01,-4.371702666743375687e+01
7.869999999999938822e+00,9.000000000000000000e+01,-4.371702666767972545e+01
7.869999999999938822e+00,9.500000000000000000e+01,-4.371702666839087215e+01
7.869999999999938822e+00,1.000000000000000000e+02,-4.371702667167330958e+01
7.869999999999938822e+00,1.050000000000000000e+02,-4.371702668867291663e+01
7.869999999999938822e+00,1.100000000000000000e+02,-4.371702676920210706e+01
7.869999999999938822e+00,1.150000000000000000e+02,-4.371702708961959161e+01
7.869999999999938822e+00,1.200000000000000000e+02,-4.371702808813902408e+01
7.869999999999938822e+00,1.250000000000000000e+02,-4.371703027636530692e+01
7.879999999999938609e+00,0.000000000000000000e+00,-4.371702661487380226e+01
7.879999999999938609e+00,5.000000000000000000e+00,-4.371702661487540098e+01
7.879999999999938609e+00,1.000000000000000000e+01,-4.371702661488029662e+01
7.879999999999938609e+00,1.500000000000000000e+01,-4.371702661488869524e+01
7.879999999999938609e+00,2.000000000000000000e+01,-4.371702661489692332e+01
7.879999999999938609e+00,2.500000000000000000e+01,-4.371702661491070074e+01
7.879999999999938609e+00,3.000000000000000000e+01,-4.371702661492938802e+01
7.879999999999938609e+00,3.500000000000000000e+01,-4.371702661495055509e+01
7.879999999999938609e+00,4.000000000000000000e+01,-4.371702661497342035e+01
7.879999999999938609e+00,4.500000000000000000e+01,-4.371702661500142995e+01
7.879999999999938609e+00,5.000000000000000000e+01,-4.371702661503820764e+01
7.879999999999938609e+00,5.500000000000000000e+01,-4.371702661507870857e+01
7.879999999999938609e+00,6.000000000000000000e+01,-4.371702661512668442e+01
7.879999999999938609e+00,6.500000000000000000e+01,-4.371702661518428812e+01
7.879999999999938609e+00,7.000000000000000000e+01,-4.371702661525557687e+01
7.879999999999938609e+00,7.500000000000000000e+01,-4.371702661534055778e+01
7.879999999999938609e+00,8.000000000000000000e+01,-4.371702661545079138e+01
7.879999999999938609e+00,8.500000000000000000e+01,-4.371702661559624659e+01
7.879999999999938609e+00,9.000000000000000000e+01,-4.371702661584010485e+01
7.879999999999938609e+00,9.500000000000000000e+01,-4.371702661652506094e+01
7.879999999999938609e+00,1.000000000000000000e+02,-4.371702661968635084e+01
7.879999999999938609e+00,1.050000000000000000e+02,-4.371702663610114570e+01
7.879999999999938609e+00,1.100000000000000000e+02,-4.371702671432454679e+01
7.879999999999938609e+00,1.150000000000000000e+02,-4.371702702759398562e+01
7.879999999999938609e+00,1.200000000000000000e+02,-4.371702801075213074e+01
7.879999999999938609e+00,1.250000000000000000e+02,-4.371703018368050664e+01
7.889999999999938396e+00,0.000000000000000000e+00,-4.371702656374365148e+01
7.889999999999938396e+00,5.000000000000000000e+00,-4.371702656374539231e+01
7.889999999999938396e+00,1.000000000000000000e+01,-4.371702656374854712e+01
7.889999999999938396e+00,1.500000000000000000e+01,-4.371702656375592255e+01
7.889999999999938396e+00,2.000000000000000000e+01,-4.371702656376685070e+01
7.889999999999938396e+00,2.500000000000000000e+01,-4.371702656378162999e+01
7.889999999999938396e+00,3.000000000000000000e+01,-4.371702656379807195e+01
7.889999999999938396e+00,3.500000000000000000e+01,-4.371702656381987140e+01
7.889999999999938396e+00,4.000000000000000000e+01,-4.371702656384425723e+01
7.889999999999938396e+00,4.500000000000000000e+01,-4.371702656387301289e+01
7.889999999999938396e+00,5.000000000000000000e+01,-4.371702656390791475e+01
7.889999999999938396e+00,5.500000000000000000e+01,-4.371702656394710118e+01
7.889999999999938396e+00,6.000000000000000000e+01,-4.371702656399712339e+01
7.889999999999938396e+00,6.500000000000000000e+01,-4.371702656405463472e+01
7.889999999999938396e+00,7.000000000000000000e+01,-4.371702656412475108e+01
7.889999999999938396e+00,7.500000000000000000e+01,-4.371702656421037858e+01
7.889999999999938396e+00,8.000000000000000000e+01,-4.371702656432047718e+01
7.889999999999938396e+00,8.500000000000000000e+01,-4.371702656446461788e+01
7.889999999999938396e+00,9.000000000000000000e+01,-4.371702656470230863e+01
7.889999999999938396e+00,9.500000000000000000e+01,-4.371702656536815113e+01
7.889999999999938396e+00,1.000000000000000000e+02,-4.371702656840970747e+01
7.889999999999938396e+00,1.050000000000000000e+02,-4.371702658426107746e+01
7.889999999999938396e+00,1.100000000000000000e+02,-4.371702666023603001e+01
7.889999999999938396e+00,1.150000000000000000e+02,-4.371702696648056019e+01
7.889999999999938396e+00,1.200000000000000000e+02,-4.371702793441096446e+01
7.889999999999938396e+00,1.250000000000000000e+02,-4.371703009181894117e+01
7.899999999999938183e+00,0.000000000000000000e+00,-4.371702651331523271e+01
7.899999999999938183e+00,5.000000000000000000e+00,-4.371702651331487743e+01
7.899999999999938183e+00,1.000000000000000000e+01,-4.371702651332056178e+01
7.899999999999938183e+00,1.500000000000000000e+01,-4.371702651332753220e+01
7.899999999999938183e+00,2.000000000000000000e+01,-4.371702651333868772e+01
7.899999999999938183e+00,2.500000000000000000e+01,-4.371702651335152723e+01
7.899999999999938183e+00,3.000000000000000000e+01,-4.371702651337101031e+01
7.899999999999938183e+00,3.500000000000000000e+01,-4.371702651338937073e+01
7.899999999999938183e+00,4.000000000000000000e+01,-4.371702651341458079e+01
7.899999999999938183e+00,4.500000000000000000e+01,-4.371702651344298829e+01
7.899999999999938183e+00,5.000000000000000000e+01,-4.371702651347828805e+01
7.899999999999938183e+00,5.500000000000000000e+01,-4.371702651351946400e+01
7.899999999999938183e+00,6.000000000000000000e+01,-4.371702651356837777e+01
7.899999999999938183e+00,6.500000000000000000e+01,-4.371702651362432590e+01
